地区,自治体,学校No,学校名,種別,機器No,SN
岐阜地区,羽島郡,2,岐南・西小,生徒,0324,ZLKUNIV8
岐阜地区,羽島郡,2,岐南・西小,生徒,0325,QUT8P3F4
岐阜地区,羽島郡,2,岐南・西小,生徒,0326,M7R22O50
岐阜地区,羽島郡,2,岐南・西小,生徒,0327,A3IKJIU9
岐阜地区,羽島郡,2,岐南・西小,生徒,0328,WKIL883Z
岐阜地区,羽島郡,2,岐南・西小,生徒,0329,7O2W9GIF
岐阜地区,羽島郡,2,岐南・西小,生徒,0330,9I8ZW2PV
岐阜地区,羽島郡,2,岐南・西小,生徒,0331,Q6E9106F
岐阜地区,羽島郡,2,岐南・西小,生徒,0332,R1S9X5R7
岐阜地区,羽島郡,2,岐南・西小,生徒,0333,3XY80CYD
岐阜地区,羽島郡,2,岐南・西小,生徒,0334,4BQZSE92
岐阜地区,羽島郡,2,岐南・西小,生徒,0335,DL6VJJDX
岐阜地区,羽島郡,2,岐南・西小,生徒,0336,5XIVJG3W
岐阜地区,羽島郡,2,岐南・西小,生徒,0337,OL8EPW1R
岐阜地区,羽島郡,2,岐南・西小,生徒,0338,2Z0KK0LB
岐阜地区,羽島郡,2,岐南・西小,生徒,0339,LDBWMI8L
岐阜地区,羽島郡,2,岐南・西小,生徒,0340,1V972BCD
岐阜地区,羽島郡,2,岐南・西小,生徒,0341,6UXSQPPZ
岐阜地区,羽島郡,2,岐南・西小,生徒,0342,9SQ213RE
岐阜地区,羽島郡,2,岐南・西小,生徒,0343,MV39XFPD
岐阜地区,羽島郡,2,岐南・西小,生徒,0344,Y71ZS064
岐阜地区,羽島郡,2,岐南・西小,生徒,0345,2FSE1MH4
岐阜地区,羽島郡,2,岐南・西小,生徒,0346,GNGIHMTQ
岐阜地区,羽島郡,2,岐南・西小,生徒,0347,TLGXPPNC
岐阜地区,羽島郡,2,岐南・西小,生徒,0348,PEE5OGDN
岐阜地区,羽島郡,2,岐南・西小,生徒,0349,4D3S44AC
岐阜地区,羽島郡,2,岐南・西小,生徒,0350,N3DHT8YD
岐阜地区,羽島郡,2,岐南・西小,生徒,0351,YU6ZPXMA
岐阜地区,羽島郡,2,岐南・西小,生徒,0352,8FOG43JL
岐阜地区,羽島郡,2,岐南・西小,生徒,0353,50KOF42H
岐阜地区,羽島郡,2,岐南・西小,生徒,0354,HQ7ZG9Y9
岐阜地区,羽島郡,2,岐南・西小,生徒,0355,UDIZZ18Q
岐阜地区,羽島郡,2,岐南・西小,生徒,0356,ERUG0P8V
岐阜地区,羽島郡,2,岐南・西小,生徒,0357,L6Z5QULL
岐阜地区,羽島郡,2,岐南・西小,生徒,0358,11MA14TZ
岐阜地区,羽島郡,2,岐南・西小,生徒,0359,RB6Y5Q4N
岐阜地区,羽島郡,2,岐南・西小,生徒,0360,8FNKE33T
岐阜地区,羽島郡,2,岐南・西小,生徒,0361,1N299AMU
岐阜地区,羽島郡,2,岐南・西小,生徒,0362,8SYAAXBK
岐阜地区,羽島郡,2,岐南・西小,生徒,0363,4BVE1WIR
岐阜地区,羽島郡,2,岐南・西小,生徒,0364,NC997915
岐阜地区,羽島郡,2,岐南・西小,生徒,0365,0GNG8R1H
岐阜地区,羽島郡,2,岐南・西小,生徒,0366,66W7SI6H
岐阜地区,羽島郡,2,岐南・西小,生徒,0367,LVECV1XS
岐阜地区,羽島郡,2,岐南・西小,生徒,0368,SCFWLL53
岐阜地区,羽島郡,2,岐南・西小,生徒,0369,65T8OU7S
岐阜地区,羽島郡,2,岐南・西小,生徒,0370,G9DVJ7YN
岐阜地区,羽島郡,2,岐南・西小,生徒,0371,K5G55KUK
岐阜地区,羽島郡,2,岐南・西小,生徒,0372,QRM3HO3B
岐阜地区,羽島郡,2,岐南・西小,生徒,0373,XTS7LLWS
岐阜地区,羽島郡,2,岐南・西小,生徒,0374,IB1ZK6FG
岐阜地区,羽島郡,2,岐南・西小,生徒,0375,RN85AKDQ
岐阜地区,羽島郡,2,岐南・西小,生徒,0376,Y2RR3GMF
岐阜地区,羽島郡,2,岐南・西小,生徒,0377,QAEXXTIG
岐阜地区,羽島郡,2,岐南・西小,生徒,0378,S1D3HZ9V
岐阜地区,羽島郡,2,岐南・西小,生徒,0379,BKU8S2Q5
岐阜地区,羽島郡,2,岐南・西小,生徒,0380,SQ20BBS8
岐阜地区,羽島郡,2,岐南・西小,生徒,0381,V8FZGJC3
岐阜地区,羽島郡,2,岐南・西小,生徒,0382,2JCC2A9S
岐阜地区,羽島郡,2,岐南・西小,生徒,0383,0DSV0WCG
岐阜地区,羽島郡,2,岐南・西小,生徒,0384,IHBAYPM0
岐阜地区,羽島郡,2,岐南・西小,生徒,0385,ZEKQD7TI
岐阜地区,羽島郡,2,岐南・西小,生徒,0386,RSPI7XDZ
岐阜地区,羽島郡,2,岐南・西小,生徒,0387,LZ7I4YDW
岐阜地区,羽島郡,2,岐南・西小,生徒,0388,UY68VQB5
岐阜地区,羽島郡,2,岐南・西小,生徒,0389,STGS54UQ
岐阜地区,羽島郡,2,岐南・西小,生徒,0390,MQ8C0XM0
岐阜地区,羽島郡,2,岐南・西小,生徒,0391,LEHFJD00
岐阜地区,羽島郡,2,岐南・西小,生徒,0392,9TWUQ302
岐阜地区,羽島郡,2,岐南・西小,生徒,0393,GIIJK76N
岐阜地区,羽島郡,2,岐南・西小,生徒,0394,RHSAGXYS
岐阜地区,羽島郡,2,岐南・西小,生徒,0395,ZX9UBBPQ
岐阜地区,羽島郡,2,岐南・西小,生徒,0396,XUH6CQOH
岐阜地区,羽島郡,2,岐南・西小,生徒,0397,WDU9WIP1
岐阜地区,羽島郡,2,岐南・西小,生徒,0398,FVTU8L8G
岐阜地区,羽島郡,2,岐南・西小,生徒,0399,8UI6YFK2
岐阜地区,羽島郡,2,岐南・西小,生徒,0400,EPGXH88M
岐阜地区,羽島郡,2,岐南・西小,生徒,0401,A8JJA2RQ
岐阜地区,羽島郡,2,岐南・西小,生徒,0402,6T88WEJK
岐阜地区,羽島郡,2,岐南・西小,生徒,0403,8EJ5PFWC
岐阜地区,羽島郡,2,岐南・西小,生徒,0404,82WZWG7S
岐阜地区,羽島郡,2,岐南・西小,生徒,0405,G1LSQ93T
岐阜地区,羽島郡,2,岐南・西小,生徒,0406,2IO99UHL
岐阜地区,羽島郡,2,岐南・西小,生徒,0407,EAQCSYUP
岐阜地区,羽島郡,2,岐南・西小,生徒,0408,IIOGUXWM
岐阜地区,羽島郡,2,岐南・西小,生徒,0409,432T7DMF
岐阜地区,羽島郡,2,岐南・西小,生徒,0410,1UR0C6A7
岐阜地区,羽島郡,2,岐南・西小,生徒,0411,WX5XEQ5B
岐阜地区,羽島郡,2,岐南・西小,生徒,0412,7M9DQ96F
岐阜地区,羽島郡,2,岐南・西小,生徒,0413,6SANKCH2
岐阜地区,羽島郡,2,岐南・西小,生徒,0414,8ZMS9R12
岐阜地区,羽島郡,2,岐南・西小,生徒,0415,30O66GK6
岐阜地区,羽島郡,2,岐南・西小,生徒,0416,C04GNPPN
岐阜地区,羽島郡,2,岐南・西小,生徒,0417,H5A73OIZ
岐阜地区,羽島郡,2,岐南・西小,生徒,0418,375V239H
岐阜地区,羽島郡,2,岐南・西小,生徒,0419,HTSA6LPH
岐阜地区,羽島郡,2,岐南・西小,生徒,0420,HN4M5UTF
岐阜地区,羽島郡,2,岐南・西小,生徒,0421,EHJ8WSHU
岐阜地区,羽島郡,3,岐南・北小,生徒,0001,EZCX5B9D
岐阜地区,羽島郡,3,岐南・北小,生徒,0002,AIIAEFDQ
岐阜地区,羽島郡,3,岐南・北小,生徒,0003,A6PAB8JT
岐阜地区,羽島郡,3,岐南・北小,生徒,0004,I1G4O03G
岐阜地区,羽島郡,3,岐南・北小,生徒,0005,7557C5D3
岐阜地区,羽島郡,3,岐南・北小,生徒,0006,ZHO7SOYV
岐阜地区,羽島郡,3,岐南・北小,生徒,0007,FE96800H
岐阜地区,羽島郡,3,岐南・北小,生徒,0008,Z1C80YVU
岐阜地区,羽島郡,3,岐南・北小,生徒,0009,4J7ECQRR
岐阜地区,羽島郡,3,岐南・北小,生徒,0010,UAW6C1MB
岐阜地区,羽島郡,3,岐南・北小,生徒,0011,DXDZ0FOP
岐阜地区,羽島郡,3,岐南・北小,生徒,0012,O0ZY7OZU
岐阜地区,羽島郡,3,岐南・北小,生徒,0013,L33CAOEP
岐阜地区,羽島郡,3,岐南・北小,生徒,0014,L3JY806U
岐阜地区,羽島郡,3,岐南・北小,生徒,0015,TK2ZT2MA
岐阜地区,羽島郡,3,岐南・北小,生徒,0016,G7QEDE56
岐阜地区,羽島郡,3,岐南・北小,生徒,0017,Z5FYZDB8
岐阜地区,羽島郡,3,岐南・北小,生徒,0018,DPX90CIO
岐阜地区,羽島郡,3,岐南・北小,生徒,0019,CG3L7B9X
岐阜地区,羽島郡,3,岐南・北小,生徒,0020,TG3PVRDZ
岐阜地区,羽島郡,3,岐南・北小,生徒,0021,YX93Z36Z
岐阜地区,羽島郡,3,岐南・北小,生徒,0022,XV7AVWDM
岐阜地区,羽島郡,3,岐南・北小,生徒,0023,KRD0AV41
岐阜地区,羽島郡,3,岐南・北小,生徒,0024,NAMGIS4E
岐阜地区,羽島郡,3,岐南・北小,生徒,0025,6578RPXU
岐阜地区,羽島郡,3,岐南・北小,生徒,0026,I3728DP8
岐阜地区,羽島郡,3,岐南・北小,生徒,0027,NI9E4IPB
岐阜地区,羽島郡,3,岐南・北小,生徒,0028,NDFPI3PN
岐阜地区,羽島郡,3,岐南・北小,生徒,0029,H7TZFWNM
岐阜地区,羽島郡,3,岐南・北小,生徒,0030,V62D950F
岐阜地区,羽島郡,3,岐南・北小,生徒,0031,Q56UMM1F
岐阜地区,羽島郡,3,岐南・北小,生徒,0032,PXO0EDN9
岐阜地区,羽島郡,3,岐南・北小,生徒,0033,11QC9ZJO
岐阜地区,羽島郡,3,岐南・北小,生徒,0034,1GODSJBR
岐阜地区,羽島郡,3,岐南・北小,生徒,0035,OMR8ZMVA
岐阜地区,羽島郡,3,岐南・北小,生徒,0036,4UET3A4T
岐阜地区,羽島郡,3,岐南・北小,生徒,0037,BEA257I8
岐阜地区,羽島郡,3,岐南・北小,生徒,0038,S74A1KC6
岐阜地区,羽島郡,3,岐南・北小,生徒,0039,KYF8UKPH
岐阜地区,羽島郡,3,岐南・北小,生徒,0040,BWEY8GAU
岐阜地区,羽島郡,3,岐南・北小,生徒,0041,FWCLMZKG
岐阜地区,羽島郡,3,岐南・北小,生徒,0042,A5M9AP47
岐阜地区,羽島郡,3,岐南・北小,生徒,0043,EBUVM6BD
岐阜地区,羽島郡,3,岐南・北小,生徒,0044,I6KPB357
岐阜地区,羽島郡,3,岐南・北小,生徒,0045,0MP9RXAR
岐阜地区,羽島郡,3,岐南・北小,生徒,0046,DPMT41ZX
岐阜地区,羽島郡,3,岐南・北小,生徒,0047,D9M3RSC3
岐阜地区,羽島郡,3,岐南・北小,生徒,0048,KFTCN4YO
岐阜地区,羽島郡,3,岐南・北小,生徒,0049,39S1XCB4
岐阜地区,羽島郡,3,岐南・北小,生徒,0050,C9NLB599
岐阜地区,羽島郡,3,岐南・北小,生徒,0051,D3SJCIO6
岐阜地区,羽島郡,3,岐南・北小,生徒,0052,V1A4A4OS
岐阜地区,羽島郡,3,岐南・北小,生徒,0053,1Z46YKTU
岐阜地区,羽島郡,3,岐南・北小,生徒,0054,XVQGRM6O
岐阜地区,羽島郡,3,岐南・北小,生徒,0055,EJ21T8W0
岐阜地区,羽島郡,3,岐南・北小,生徒,0056,OJFLTUIY
岐阜地区,羽島郡,3,岐南・北小,生徒,0057,AJVM83XD
岐阜地区,羽島郡,3,岐南・北小,生徒,0058,OU2HKDC5
岐阜地区,羽島郡,3,岐南・北小,生徒,0059,RTUPFZEQ
岐阜地区,羽島郡,3,岐南・北小,生徒,0060,7NCIYJ9V
岐阜地区,羽島郡,3,岐南・北小,生徒,0061,QX9QQ5R8
岐阜地区,羽島郡,3,岐南・北小,生徒,0062,41MFNLGN
岐阜地区,羽島郡,3,岐南・北小,生徒,0063,AQGR5YYQ
岐阜地区,羽島郡,3,岐南・北小,生徒,0064,50ZBWJIW
岐阜地区,羽島郡,3,岐南・北小,生徒,0065,HZ0BPEA5
岐阜地区,羽島郡,3,岐南・北小,生徒,0066,R2JV4W1W
岐阜地区,羽島郡,3,岐南・北小,生徒,0067,XDMPT4WC
岐阜地区,羽島郡,3,岐南・北小,生徒,0068,7WG1EGB8
岐阜地区,羽島郡,3,岐南・北小,生徒,0069,ZA8E7978
岐阜地区,羽島郡,3,岐南・北小,生徒,0070,2U57NYJA
岐阜地区,羽島郡,3,岐南・北小,生徒,0071,7CWC6PG5
岐阜地区,羽島郡,3,岐南・北小,生徒,0072,NRAKTDW4
岐阜地区,羽島郡,3,岐南・北小,生徒,0073,IGITA4PC
岐阜地区,羽島郡,3,岐南・北小,生徒,0074,B06FLQPM
岐阜地区,羽島郡,3,岐南・北小,生徒,0075,NNYZMBAV
岐阜地区,羽島郡,3,岐南・北小,生徒,0076,N8ZUJAI4
岐阜地区,羽島郡,3,岐南・北小,生徒,0077,C268Y83A
岐阜地区,羽島郡,3,岐南・北小,生徒,0078,CL46REVN
岐阜地区,羽島郡,3,岐南・北小,生徒,0079,9AVVDY39
岐阜地区,羽島郡,3,岐南・北小,生徒,0080,0NGYL18Q
岐阜地区,羽島郡,3,岐南・北小,生徒,0081,ODNBOON9
岐阜地区,羽島郡,3,岐南・北小,生徒,0082,0GQ193QS
岐阜地区,羽島郡,3,岐南・北小,生徒,0083,XY7DGO3D
岐阜地区,羽島郡,3,岐南・北小,生徒,0084,5L7T9MOS
岐阜地区,羽島郡,3,岐南・北小,生徒,0085,VLE79F3O
岐阜地区,羽島郡,3,岐南・北小,生徒,0086,S5GY1HUJ
岐阜地区,羽島郡,3,岐南・北小,生徒,0087,TKO2VIPU
岐阜地区,羽島郡,3,岐南・北小,生徒,0088,R2SJAC7B
岐阜地区,羽島郡,3,岐南・北小,生徒,0089,JKI4AH8E
岐阜地区,羽島郡,3,岐南・北小,生徒,0090,8W5LAFSK
岐阜地区,羽島郡,3,岐南・北小,生徒,0091,Y8QJYOMM
岐阜地区,羽島郡,3,岐南・北小,生徒,0092,3J7NGISC
岐阜地区,羽島郡,3,岐南・北小,生徒,0093,9TFRW3FN
岐阜地区,羽島郡,3,岐南・北小,生徒,0094,ATD9TYRK
岐阜地区,羽島郡,3,岐南・北小,生徒,0095,RW2L0NZE
岐阜地区,羽島郡,3,岐南・北小,生徒,0096,QGZQD1JY
岐阜地区,羽島郡,3,岐南・北小,生徒,0097,W18QQIJ7
岐阜地区,羽島郡,3,岐南・北小,生徒,0098,K5DSKUFP
岐阜地区,羽島郡,3,岐南・北小,生徒,0099,WSA0K0E5
岐阜地区,羽島郡,3,岐南・北小,生徒,0100,W9D1XX7C
岐阜地区,羽島郡,3,岐南・北小,生徒,0101,ASVNE4C8
岐阜地区,羽島郡,3,岐南・北小,生徒,0102,IKO7TMB4
岐阜地区,羽島郡,3,岐南・北小,生徒,0103,0ZTB85U2
岐阜地区,羽島郡,3,岐南・北小,生徒,0104,NSJXNX09
岐阜地区,羽島郡,3,岐南・北小,生徒,0105,JGJW7P2D
岐阜地区,羽島郡,3,岐南・北小,生徒,0106,CTFBJOBJ
岐阜地区,羽島郡,3,岐南・北小,生徒,0107,VA9J63SY
岐阜地区,羽島郡,3,岐南・北小,生徒,0108,HN2SE27J
岐阜地区,羽島郡,3,岐南・北小,生徒,0109,N45G08XV
岐阜地区,羽島郡,3,岐南・北小,生徒,0110,U04YI1H8
岐阜地区,羽島郡,3,岐南・北小,生徒,0111,1I2SV4K8
岐阜地区,羽島郡,3,岐南・北小,生徒,0112,KWNL74Z7
岐阜地区,羽島郡,3,岐南・北小,生徒,0113,3JIX5848
岐阜地区,羽島郡,3,岐南・北小,生徒,0114,QSLDIQBW
岐阜地区,羽島郡,3,岐南・北小,生徒,0115,NWGEMTDP
岐阜地区,羽島郡,3,岐南・北小,生徒,0116,KLTF5MJK
岐阜地区,羽島郡,3,岐南・北小,生徒,0117,SABH6W62
岐阜地区,羽島郡,3,岐南・北小,生徒,0118,5EZD0HY2
岐阜地区,羽島郡,3,岐南・北小,生徒,0119,CV35ED8U
岐阜地区,羽島郡,3,岐南・北小,生徒,0120,EQTH29D3
岐阜地区,羽島郡,3,岐南・北小,生徒,0121,P4T9XR2Z
岐阜地区,羽島郡,3,岐南・北小,生徒,0122,8SUI20AD
岐阜地区,羽島郡,3,岐南・北小,生徒,0123,3WCDJOJZ
岐阜地区,羽島郡,3,岐南・北小,生徒,0124,RXTPAPBB
岐阜地区,羽島郡,3,岐南・北小,生徒,0125,JNKVQL1O
岐阜地区,羽島郡,3,岐南・北小,生徒,0126,9AGSLAZH
岐阜地区,羽島郡,3,岐南・北小,生徒,0127,WWIBQ7AD
岐阜地区,羽島郡,3,岐南・北小,生徒,0128,S8KME5FQ
岐阜地区,羽島郡,3,岐南・北小,生徒,0129,FWJCVO6J
岐阜地区,羽島郡,3,岐南・北小,生徒,0130,SVCTBY8C
岐阜地区,羽島郡,3,岐南・北小,生徒,0131,KHEYF70N
岐阜地区,羽島郡,3,岐南・北小,生徒,0132,9OB49X3F
岐阜地区,羽島郡,3,岐南・北小,生徒,0133,1JSUE88D
岐阜地区,羽島郡,3,岐南・北小,生徒,0134,GUUGUPRR
岐阜地区,羽島郡,3,岐南・北小,生徒,0135,34FQGHWC
岐阜地区,羽島郡,3,岐南・北小,生徒,0136,STK2FLBK
岐阜地区,羽島郡,3,岐南・北小,生徒,0137,C2XSYA70
岐阜地区,羽島郡,3,岐南・北小,生徒,0138,M6BXYGQQ
岐阜地区,羽島郡,3,岐南・北小,生徒,0139,17DT9FQ0
岐阜地区,羽島郡,3,岐南・北小,生徒,0140,2AU1R8KG
岐阜地区,羽島郡,3,岐南・北小,生徒,0141,N9AIY7VV
岐阜地区,羽島郡,3,岐南・北小,生徒,0142,ZLP6PPI7
岐阜地区,羽島郡,3,岐南・北小,生徒,0143,O9PGZ1PV
岐阜地区,羽島郡,3,岐南・北小,生徒,0144,96PUBQWM
岐阜地区,羽島郡,3,岐南・北小,生徒,0145,7X7QTZH8
岐阜地区,羽島郡,3,岐南・北小,生徒,0146,1PGR5EO3
岐阜地区,羽島郡,3,岐南・北小,生徒,0147,T6EZWLRV
岐阜地区,羽島郡,3,岐南・北小,生徒,0148,4N54KX4F
岐阜地区,羽島郡,3,岐南・北小,生徒,0149,XUO2NBIX
岐阜地区,羽島郡,3,岐南・北小,生徒,0150,I139O0MY
岐阜地区,羽島郡,3,岐南・北小,生徒,0151,DDB5OGRL
岐阜地区,羽島郡,3,岐南・北小,生徒,0152,9T3AYJ34
岐阜地区,羽島郡,3,岐南・北小,生徒,0153,71Z53PDS
岐阜地区,羽島郡,3,岐南・北小,生徒,0154,TO2S89AN
岐阜地区,羽島郡,3,岐南・北小,生徒,0155,45QCASFM
岐阜地区,羽島郡,3,岐南・北小,生徒,0156,4WORB06R
岐阜地区,羽島郡,3,岐南・北小,生徒,0157,TZKENE3T
岐阜地区,羽島郡,3,岐南・北小,生徒,0158,7V7X7U8Y
岐阜地区,羽島郡,3,岐南・北小,生徒,0159,MYR1CNL9
岐阜地区,羽島郡,3,岐南・北小,生徒,0160,65SXMFKH
岐阜地区,羽島郡,3,岐南・北小,生徒,0161,NJH0BDF7
岐阜地区,羽島郡,3,岐南・北小,生徒,0162,H99YW8OT
岐阜地区,羽島郡,3,岐南・北小,生徒,0163,7QJ8EARI
岐阜地区,羽島郡,3,岐南・北小,生徒,0164,3ELVKZFS
岐阜地区,羽島郡,3,岐南・北小,生徒,0165,23WTM2UX
岐阜地区,羽島郡,3,岐南・北小,生徒,0166,XKORN5YH
岐阜地区,羽島郡,3,岐南・北小,生徒,0167,SPAMY4GA
岐阜地区,羽島郡,3,岐南・北小,生徒,0168,5DKY9H0G
岐阜地区,羽島郡,3,岐南・北小,生徒,0169,IZ0NHC5T
岐阜地区,羽島郡,3,岐南・北小,生徒,0170,P3HB8RIC
岐阜地区,羽島郡,3,岐南・北小,生徒,0171,O2LBMDEX
岐阜地区,羽島郡,3,岐南・北小,生徒,0172,VPTVBRGN
岐阜地区,羽島郡,3,岐南・北小,生徒,0173,IKHZOXKU
岐阜地区,羽島郡,3,岐南・北小,生徒,0174,7ZASS3KB
岐阜地区,羽島郡,3,岐南・北小,生徒,0175,KDGKW2JK
岐阜地区,羽島郡,3,岐南・北小,生徒,0176,6EFRML81
岐阜地区,羽島郡,3,岐南・北小,生徒,0177,ZNZ53TTO
岐阜地区,羽島郡,3,岐南・北小,生徒,0178,T1HNVOLX
岐阜地区,羽島郡,3,岐南・北小,生徒,0179,IL26OBUF
岐阜地区,羽島郡,3,岐南・北小,生徒,0180,FMAUW9DD
岐阜地区,羽島郡,3,岐南・北小,生徒,0181,HRRG525Y
岐阜地区,羽島郡,3,岐南・北小,生徒,0182,CR97WOHS
岐阜地区,羽島郡,3,岐南・北小,生徒,0183,6X904CO7
岐阜地区,羽島郡,3,岐南・北小,生徒,0184,GREUXRMF
岐阜地区,羽島郡,3,岐南・北小,生徒,0185,QA9NIOUY
岐阜地区,羽島郡,3,岐南・北小,生徒,0186,WH90LTVV
岐阜地区,羽島郡,3,岐南・北小,生徒,0187,6BW7AIJW
岐阜地区,羽島郡,3,岐南・北小,生徒,0188,PO4R3OV5
岐阜地区,羽島郡,3,岐南・北小,生徒,0189,3T8A2PK3
岐阜地区,羽島郡,3,岐南・北小,生徒,0190,DQVEII7O
岐阜地区,羽島郡,3,岐南・北小,生徒,0191,EY3ZSEPV
岐阜地区,羽島郡,3,岐南・北小,生徒,0192,3UTOWSRF
岐阜地区,羽島郡,3,岐南・北小,生徒,0193,I0IMC90M
岐阜地区,羽島郡,3,岐南・北小,生徒,0194,DJ0GO77Z
岐阜地区,羽島郡,3,岐南・北小,生徒,0195,2GAES0FE
岐阜地区,羽島郡,3,岐南・北小,生徒,0196,A1WEIA7X
岐阜地区,羽島郡,3,岐南・北小,生徒,0197,JIBRAWS3
岐阜地区,羽島郡,3,岐南・北小,生徒,0198,G7J9LTZV
岐阜地区,羽島郡,3,岐南・北小,生徒,0199,TTJ8ZLLD
岐阜地区,羽島郡,3,岐南・北小,生徒,0200,GZTIWSYL
岐阜地区,羽島郡,3,岐南・北小,生徒,0201,TCSF8SNZ
岐阜地区,羽島郡,3,岐南・北小,生徒,0202,CL72EVSJ
岐阜地区,羽島郡,3,岐南・北小,生徒,0203,NVQXHG9O
岐阜地区,羽島郡,3,岐南・北小,生徒,0204,J648LRV5
岐阜地区,羽島郡,3,岐南・北小,生徒,0205,EUOG5CM8
岐阜地区,羽島郡,3,岐南・北小,生徒,0206,5HRA8IC7
岐阜地区,羽島郡,3,岐南・北小,生徒,0207,ZZ1H5ZXY
岐阜地区,羽島郡,3,岐南・北小,生徒,0208,UVT0HWNK
岐阜地区,羽島郡,3,岐南・北小,生徒,0209,Z73LHJYC
岐阜地区,羽島郡,3,岐南・北小,生徒,0210,D6UVD2W2
岐阜地区,羽島郡,3,岐南・北小,生徒,0211,51K8QS1E
岐阜地区,羽島郡,3,岐南・北小,生徒,0212,HDOC62ZG
岐阜地区,羽島郡,3,岐南・北小,生徒,0213,22V9F1MD
岐阜地区,羽島郡,3,岐南・北小,生徒,0214,4SUD41S6
岐阜地区,羽島郡,3,岐南・北小,生徒,0215,BIFH96W1
岐阜地区,羽島郡,3,岐南・北小,生徒,0216,TM2Q8GPP
岐阜地区,羽島郡,3,岐南・北小,生徒,0217,N5N90CEN
岐阜地区,羽島郡,3,岐南・北小,生徒,0218,A8DFD0YE
岐阜地区,羽島郡,3,岐南・北小,生徒,0219,2FGRNJZO
岐阜地区,羽島郡,3,岐南・北小,生徒,0220,HJYXNHDE
岐阜地区,羽島郡,3,岐南・北小,生徒,0221,M1ZDM4ZP
岐阜地区,羽島郡,3,岐南・北小,生徒,0222,YNACGJIJ
岐阜地区,羽島郡,3,岐南・北小,生徒,0223,57Q2LVB7
岐阜地区,羽島郡,3,岐南・北小,生徒,0224,LV0AMENC
岐阜地区,羽島郡,3,岐南・北小,生徒,0225,U4QJ0UCP
岐阜地区,羽島郡,3,岐南・北小,生徒,0226,CQE7BHPZ
岐阜地区,羽島郡,3,岐南・北小,生徒,0227,3ZA6ROKM
岐阜地区,羽島郡,3,岐南・北小,生徒,0228,CHVT37PZ
岐阜地区,羽島郡,3,岐南・北小,生徒,0229,1JIKX0YV
岐阜地区,羽島郡,3,岐南・北小,生徒,0230,JA9LATJH
岐阜地区,羽島郡,3,岐南・北小,生徒,0231,Q1QE5BC5
岐阜地区,羽島郡,3,岐南・北小,生徒,0232,13YCUHFR
岐阜地区,羽島郡,3,岐南・北小,生徒,0233,AW6CTIRC
岐阜地区,羽島郡,3,岐南・北小,生徒,0234,6JHIH5H1
岐阜地区,羽島郡,3,岐南・北小,生徒,0235,EXL46PDW
岐阜地区,羽島郡,3,岐南・北小,生徒,0236,FD5AYKTL
岐阜地区,羽島郡,3,岐南・北小,生徒,0237,1XY0TQA0
岐阜地区,羽島郡,3,岐南・北小,生徒,0238,4JV0032R
岐阜地区,羽島郡,3,岐南・北小,生徒,0239,7OPS0V8U
岐阜地区,羽島郡,3,岐南・北小,生徒,0240,I8SROFZ0
岐阜地区,羽島郡,3,岐南・北小,生徒,0241,3A0C6UAR
岐阜地区,羽島郡,3,岐南・北小,生徒,0242,W2CZBOUX
岐阜地区,羽島郡,3,岐南・北小,生徒,0243,S9PEBJGP
岐阜地区,羽島郡,3,岐南・北小,生徒,0244,UM8K0J7Y
岐阜地区,羽島郡,3,岐南・北小,生徒,0245,D82UNRZF
岐阜地区,羽島郡,3,岐南・北小,生徒,0246,W4D968KP
岐阜地区,羽島郡,3,岐南・北小,生徒,0247,RX2KAXEA
岐阜地区,羽島郡,3,岐南・北小,生徒,0248,6ZVDMOEQ
岐阜地区,羽島郡,3,岐南・北小,生徒,0249,OC9Q1JYH
岐阜地区,羽島郡,3,岐南・北小,生徒,0250,1WFPH3HG
岐阜地区,羽島郡,3,岐南・北小,生徒,0251,NEZVAFNH
岐阜地区,羽島郡,3,岐南・北小,生徒,0252,YYJOF5NP
岐阜地区,羽島郡,3,岐南・北小,生徒,0253,12QTUQMQ
岐阜地区,羽島郡,3,岐南・北小,生徒,0254,LMS2262E
岐阜地区,羽島郡,3,岐南・北小,生徒,0255,HS9Z45GZ
岐阜地区,羽島郡,3,岐南・北小,生徒,0256,IKUZEDJ9
岐阜地区,羽島郡,3,岐南・北小,生徒,0257,OGCRCOHC
岐阜地区,羽島郡,3,岐南・北小,生徒,0258,W9BY6QLJ
